,SpatialDimension,Code,TimeDim,SEX,Value
11771,COUNTRY,EGY,1994,FMLE,27.9
11772,COUNTRY,EGY,1995,FMLE,28.0
11773,COUNTRY,EGY,1996,FMLE,28.2
11774,COUNTRY,EGY,1997,FMLE,28.4
11775,COUNTRY,EGY,1998,FMLE,28.5
11776,COUNTRY,EGY,1999,FMLE,28.7
11777,COUNTRY,EGY,2000,FMLE,28.9
11778,COUNTRY,EGY,2001,FMLE,29.0
11779,COUNTRY,EGY,2002,FMLE,29.2
11780,COUNTRY,EGY,2003,FMLE,29.3
11781,COUNTRY,EGY,2004,FMLE,29.5
11782,COUNTRY,EGY,2005,FMLE,29.6
11783,COUNTRY,EGY,2006,FMLE,29.8
11784,COUNTRY,EGY,2007,FMLE,29.9
11785,COUNTRY,EGY,2008,FMLE,30.1
11786,COUNTRY,EGY,2009,FMLE,30.2
11787,COUNTRY,EGY,2010,FMLE,30.4
11788,COUNTRY,EGY,2011,FMLE,30.6
11789,COUNTRY,EGY,2012,FMLE,30.7
11790,COUNTRY,EGY,2013,FMLE,30.9
11791,COUNTRY,EGY,2014,FMLE,31.1
11792,COUNTRY,EGY,2015,FMLE,31.2
11793,COUNTRY,EGY,2016,FMLE,31.4
11794,COUNTRY,SLV,1975,FMLE,22.4
11795,COUNTRY,SLV,1976,FMLE,22.5
11796,COUNTRY,SLV,1977,FMLE,22.7
11797,COUNTRY,SLV,1978,FMLE,22.9
11798,COUNTRY,SLV,1979,FMLE,23.0
11799,COUNTRY,SLV,1980,FMLE,23.2
11800,COUNTRY,SLV,1981,FMLE,23.3
11801,COUNTRY,SLV,1982,FMLE,23.5
11802,COUNTRY,SLV,1983,FMLE,23.6
11803,COUNTRY,SLV,1984,FMLE,23.8
11804,COUNTRY,SLV,1985,FMLE,24.0
11805,COUNTRY,SLV,1986,FMLE,24.1
11806,COUNTRY,SLV,1987,FMLE,24.3
11807,COUNTRY,SLV,1988,FMLE,24.4
11808,COUNTRY,SLV,1989,FMLE,24.6
11809,COUNTRY,SLV,1990,FMLE,24.8
11810,COUNTRY,SLV,1991,FMLE,24.9
11811,COUNTRY,SLV,1992,FMLE,25.1
11812,COUNTRY,SLV,1993,FMLE,25.3
11813,COUNTRY,SLV,1994,FMLE,25.4
11814,COUNTRY,SLV,1995,FMLE,25.6
11815,COUNTRY,SLV,1996,FMLE,25.8
11816,COUNTRY,SLV,1997,FMLE,25.9
11817,COUNTRY,SLV,1998,FMLE,26.1
11818,COUNTRY,SLV,1999,FMLE,26.3
11819,COUNTRY,SLV,2000,FMLE,26.4
11820,COUNTRY,SLV,2001,FMLE,26.6
11821,COUNTRY,SLV,2002,FMLE,26.7
11822,COUNTRY,SLV,2003,FMLE,26.8
11823,COUNTRY,SLV,2004,FMLE,27.0
11824,COUNTRY,SLV,2005,FMLE,27.1
11825,COUNTRY,SLV,2006,FMLE,27.2
11826,COUNTRY,SLV,2007,FMLE,27.3
11827,COUNTRY,SLV,2008,FMLE,27.4
11828,COUNTRY,SLV,2009,FMLE,27.5
11829,COUNTRY,SLV,2010,FMLE,27.6
11830,COUNTRY,SLV,2011,FMLE,27.7
11831,COUNTRY,SLV,2012,FMLE,27.9
11832,COUNTRY,SLV,2013,FMLE,28.0
11833,COUNTRY,SLV,2014,FMLE,28.1
11834,COUNTRY,SLV,2015,FMLE,28.2
11835,COUNTRY,SLV,2016,FMLE,28.3
11836,COUNTRY,GNQ,1975,FMLE,20.7
11837,COUNTRY,GNQ,1976,FMLE,20.8
11838,COUNTRY,GNQ,1977,FMLE,20.9
11839,COUNTRY,GNQ,1978,FMLE,21.0
11840,COUNTRY,GNQ,1979,FMLE,21.2
11841,COUNTRY,GNQ,1980,FMLE,21.3
11842,COUNTRY,GNQ,1981,FMLE,21.4
11843,COUNTRY,GNQ,1982,FMLE,21.5
11844,COUNTRY,GNQ,1983,FMLE,21.6
11845,COUNTRY,GNQ,1984,FMLE,21.8
11846,COUNTRY,GNQ,1985,FMLE,21.9
11847,COUNTRY,GNQ,1986,FMLE,22.0
11848,COUNTRY,GNQ,1987,FMLE,22.1
11849,COUNTRY,GNQ,1988,FMLE,22.3
11850,COUNTRY,GNQ,1989,FMLE,22.4
11851,COUNTRY,GNQ,1990,FMLE,22.6
11852,COUNTRY,GNQ,1991,FMLE,22.7
11853,COUNTRY,GNQ,1992,FMLE,22.9
11854,COUNTRY,GNQ,1993,FMLE,23.0
11855,COUNTRY,GNQ,1994,FMLE,23.2
11856,COUNTRY,GNQ,1995,FMLE,23.3
11857,COUNTRY,GNQ,1996,FMLE,23.5
11858,COUNTRY,GNQ,1997,FMLE,23.6
11859,COUNTRY,GNQ,1998,FMLE,23.7
11860,COUNTRY,GNQ,1999,FMLE,23.9
11861,COUNTRY,GNQ,2000,FMLE,24.0
11862,COUNTRY,GNQ,2001,FMLE,24.1
11863,COUNTRY,GNQ,2002,FMLE,24.3
11864,COUNTRY,GNQ,2003,FMLE,24.4
11865,COUNTRY,GNQ,2004,FMLE,24.5
11866,COUNTRY,GNQ,2005,FMLE,24.6
11867,COUNTRY,GNQ,2006,FMLE,24.7
11868,COUNTRY,GNQ,2007,FMLE,24.9
11869,COUNTRY,GNQ,2008,FMLE,25.0
11870,COUNTRY,GNQ,2009,FMLE,25.1
11871,COUNTRY,GNQ,2010,FMLE,25.2
11872,COUNTRY,GNQ,2011,FMLE,25.3
11873,COUNTRY,GNQ,2012,FMLE,25.5
11874,COUNTRY,GNQ,2013,FMLE,25.6
11875,COUNTRY,GNQ,2014,FMLE,25.7
11876,COUNTRY,GNQ,2015,FMLE,25.8
11877,COUNTRY,GNQ,2016,FMLE,25.9
11878,COUNTRY,ERI,1975,FMLE,18.1
11879,COUNTRY,ERI,1976,FMLE,18.2
11880,COUNTRY,ERI,1977,FMLE,18.3
11881,COUNTRY,ERI,1978,FMLE,18.4
11882,COUNTRY,ERI,1979,FMLE,18.4
11883,COUNTRY,ERI,1980,FMLE,18.5
11884,COUNTRY,ERI,1981,FMLE,18.6
11885,COUNTRY,ERI,1982,FMLE,18.7
11886,COUNTRY,ERI,1983,FMLE,18.8
11887,COUNTRY,ERI,1984,FMLE,18.9
11888,COUNTRY,ERI,1985,FMLE,19.0
11889,COUNTRY,ERI,1986,FMLE,19.0
11890,COUNTRY,ERI,1987,FMLE,19.1
11891,COUNTRY,ERI,1988,FMLE,19.2
11892,COUNTRY,ERI,1989,FMLE,19.3
11893,COUNTRY,ERI,1990,FMLE,19.4
11894,COUNTRY,ERI,1991,FMLE,19.5
11895,COUNTRY,ERI,1992,FMLE,19.5
11896,COUNTRY,ERI,1993,FMLE,19.6
11897,COUNTRY,ERI,1994,FMLE,19.7
11898,COUNTRY,ERI,1995,FMLE,19.8
11899,COUNTRY,ERI,1996,FMLE,19.8
11900,COUNTRY,ERI,1997,FMLE,19.9
11901,COUNTRY,ERI,1998,FMLE,20.0
11902,COUNTRY,ERI,1999,FMLE,20.1
11903,COUNTRY,ERI,2000,FMLE,20.1
11904,COUNTRY,ERI,2001,FMLE,20.2
11905,COUNTRY,ERI,2002,FMLE,20.3
11906,COUNTRY,ERI,2003,FMLE,20.3
11907,COUNTRY,ERI,2004,FMLE,20.4
11908,COUNTRY,ERI,2005,FMLE,20.5
11909,COUNTRY,ERI,2006,FMLE,20.5
11910,COUNTRY,ERI,2007,FMLE,20.6
11911,COUNTRY,ERI,2008,FMLE,20.6
11912,COUNTRY,ERI,2009,FMLE,20.7
11913,COUNTRY,ERI,2010,FMLE,20.8
11914,COUNTRY,ERI,2011,FMLE,20.8
11915,COUNTRY,ERI,2012,FMLE,20.9
11916,COUNTRY,ERI,2013,FMLE,20.9
11917,COUNTRY,ERI,2014,FMLE,21.0
11918,COUNTRY,ERI,2015,FMLE,21.1
11919,COUNTRY,ERI,2016,FMLE,21.1
11920,COUNTRY,EST,1975,FMLE,24.6
11921,COUNTRY,EST,1976,FMLE,24.7
11922,COUNTRY,EST,1977,FMLE,24.7
11923,COUNTRY,EST,1978,FMLE,24.7
11924,COUNTRY,EST,1979,FMLE,24.8
11925,COUNTRY,EST,1980,FMLE,24.8
11926,COUNTRY,EST,1981,FMLE,24.8
11927,COUNTRY,EST,1982,FMLE,24.8
11928,COUNTRY,EST,1983,FMLE,24.9
11929,COUNTRY,EST,1984,FMLE,24.9
11930,COUNTRY,EST,1985,FMLE,24.9
11931,COUNTRY,EST,1986,FMLE,24.9
11932,COUNTRY,EST,1987,FMLE,24.9
11933,COUNTRY,EST,1988,FMLE,24.9
11934,COUNTRY,EST,1989,FMLE,24.9
11935,COUNTRY,EST,1990,FMLE,24.9
11936,COUNTRY,EST,1991,FMLE,25.0
11937,COUNTRY,EST,1992,FMLE,25.0
11938,COUNTRY,EST,1993,FMLE,25.0
11939,COUNTRY,EST,1994,FMLE,25.0
11940,COUNTRY,EST,1995,FMLE,25.0
11941,COUNTRY,EST,1996,FMLE,25.1
11942,COUNTRY,EST,1997,FMLE,25.1
11943,COUNTRY,EST,1998,FMLE,25.1
11944,COUNTRY,EST,1999,FMLE,25.2
11945,COUNTRY,EST,2000,FMLE,25.2
11946,COUNTRY,EST,2001,FMLE,25.3
11947,COUNTRY,EST,2002,FMLE,25.4
11948,COUNTRY,EST,2003,FMLE,25.4
11949,COUNTRY,EST,2004,FMLE,25.5
11950,COUNTRY,EST,2005,FMLE,25.5
11951,COUNTRY,EST,2006,FMLE,25.6
11952,COUNTRY,EST,2007,FMLE,25.6
11953,COUNTRY,EST,2008,FMLE,25.6
11954,COUNTRY,EST,2009,FMLE,25.7
11955,COUNTRY,EST,2010,FMLE,25.7
11956,COUNTRY,EST,2011,FMLE,25.7
11957,COUNTRY,EST,2012,FMLE,25.8
11958,COUNTRY,EST,2013,FMLE,25.8
11959,COUNTRY,EST,2014,FMLE,25.8
11960,COUNTRY,EST,2015,FMLE,25.8
11961,COUNTRY,EST,2016,FMLE,25.9
11962,COUNTRY,ETH,1975,FMLE,17.8
11963,COUNTRY,ETH,1976,FMLE,17.9
11964,COUNTRY,ETH,1977,FMLE,18.0
11965,COUNTRY,ETH,1978,FMLE,18.1
11966,COUNTRY,ETH,1979,FMLE,18.2
11967,COUNTRY,ETH,1980,FMLE,18.3
11968,COUNTRY,ETH,1981,FMLE,18.4
11969,COUNTRY,ETH,1982,FMLE,18.5
11970,COUNTRY,ETH,1983,FMLE,18.5
11971,COUNTRY,ETH,1984,FMLE,18.6
11972,COUNTRY,ETH,1985,FMLE,18.7
11973,COUNTRY,ETH,1986,FMLE,18.8
11974,COUNTRY,ETH,1987,FMLE,18.9
11975,COUNTRY,ETH,1988,FMLE,19.0
11976,COUNTRY,ETH,1989,FMLE,19.1
11977,COUNTRY,ETH,1990,FMLE,19.2
11978,COUNTRY,ETH,1991,FMLE,19.3
11979,COUNTRY,ETH,1992,FMLE,19.3
11980,COUNTRY,ETH,1993,FMLE,19.4
11981,COUNTRY,ETH,1994,FMLE,19.5
11982,COUNTRY,ETH,1995,FMLE,19.6
11983,COUNTRY,ETH,1996,FMLE,19.7
11984,COUNTRY,ETH,1997,FMLE,19.7
11985,COUNTRY,ETH,1998,FMLE,19.8
11986,COUNTRY,ETH,1999,FMLE,19.9
11987,COUNTRY,ETH,2000,FMLE,20.0
11988,COUNTRY,ETH,2001,FMLE,20.1
11989,COUNTRY,ETH,2002,FMLE,20.1
11990,COUNTRY,ETH,2003,FMLE,20.2
11991,COUNTRY,ETH,2004,FMLE,20.3
11992,COUNTRY,ETH,2005,FMLE,20.4
11993,COUNTRY,ETH,2006,FMLE,20.4
11994,COUNTRY,ETH,2007,FMLE,20.5
11995,COUNTRY,ETH,2008,FMLE,20.6
11996,COUNTRY,ETH,2009,FMLE,20.6
11997,COUNTRY,ETH,2010,FMLE,20.7
11998,COUNTRY,ETH,2011,FMLE,20.8
11999,COUNTRY,ETH,2012,FMLE,20.8
12000,COUNTRY,ETH,2013,FMLE,20.9
12001,COUNTRY,ETH,2014,FMLE,21.0
12002,COUNTRY,ETH,2015,FMLE,21.0
12003,COUNTRY,ETH,2016,FMLE,21.1
12004,COUNTRY,FJI,1975,FMLE,24.1
12005,COUNTRY,FJI,1976,FMLE,24.3
12006,COUNTRY,FJI,1977,FMLE,24.4
12007,COUNTRY,FJI,1978,FMLE,24.5
12008,COUNTRY,FJI,1979,FMLE,24.7
12009,COUNTRY,FJI,1980,FMLE,24.8
12010,COUNTRY,FJI,1981,FMLE,24.9
12011,COUNTRY,FJI,1982,FMLE,25.1
12012,COUNTRY,FJI,1983,FMLE,25.2
12013,COUNTRY,FJI,1984,FMLE,25.3
12014,COUNTRY,FJI,1985,FMLE,25.5
12015,COUNTRY,FJI,1986,FMLE,25.6
12016,COUNTRY,FJI,1987,FMLE,25.7
12017,COUNTRY,FJI,1988,FMLE,25.9
12018,COUNTRY,FJI,1989,FMLE,26.0
12019,COUNTRY,FJI,1990,FMLE,26.1
12020,COUNTRY,FJI,1991,FMLE,26.3
12021,COUNTRY,FJI,1992,FMLE,26.4
12022,COUNTRY,FJI,1993,FMLE,26.5
12023,COUNTRY,FJI,1994,FMLE,26.7
12024,COUNTRY,FJI,1995,FMLE,26.8
12025,COUNTRY,FJI,1996,FMLE,26.9
12026,COUNTRY,FJI,1997,FMLE,27.1
12027,COUNTRY,FJI,1998,FMLE,27.2
12028,COUNTRY,FJI,1999,FMLE,27.3
12029,COUNTRY,FJI,2000,FMLE,27.4
12030,COUNTRY,FJI,2001,FMLE,27.5
12031,COUNTRY,FJI,2002,FMLE,27.6
12032,COUNTRY,FJI,2003,FMLE,27.7
12033,COUNTRY,FJI,2004,FMLE,27.8
12034,COUNTRY,FJI,2005,FMLE,27.9
12035,COUNTRY,FJI,2006,FMLE,28.0
12036,COUNTRY,FJI,2007,FMLE,28.1
12037,COUNTRY,FJI,2008,FMLE,28.2
12038,COUNTRY,FJI,2009,FMLE,28.3
12039,COUNTRY,FJI,2010,FMLE,28.3
12040,COUNTRY,FJI,2011,FMLE,28.4
12041,COUNTRY,FJI,2012,FMLE,28.5
12042,COUNTRY,FJI,2013,FMLE,28.6
12043,COUNTRY,FJI,2014,FMLE,28.6
12044,COUNTRY,FJI,2015,FMLE,28.7
12045,COUNTRY,FJI,2016,FMLE,28.8
12046,COUNTRY,FIN,1975,FMLE,24.0
12047,COUNTRY,FIN,1976,FMLE,24.1
12048,COUNTRY,FIN,1977,FMLE,24.1
12049,COUNTRY,FIN,1978,FMLE,24.1
12050,COUNTRY,FIN,1979,FMLE,24.2
12051,COUNTRY,FIN,1980,FMLE,24.2
12052,COUNTRY,FIN,1981,FMLE,24.3
12053,COUNTRY,FIN,1982,FMLE,24.3
12054,COUNTRY,FIN,1983,FMLE,24.4
12055,COUNTRY,FIN,1984,FMLE,24.4
12056,COUNTRY,FIN,1985,FMLE,24.5
12057,COUNTRY,FIN,1986,FMLE,24.5
12058,COUNTRY,FIN,1987,FMLE,24.6
12059,COUNTRY,FIN,1988,FMLE,24.6
12060,COUNTRY,FIN,1989,FMLE,24.7
12061,COUNTRY,FIN,1990,FMLE,24.8
12062,COUNTRY,FIN,1991,FMLE,24.8
12063,COUNTRY,FIN,1992,FMLE,24.9
12064,COUNTRY,FIN,1993,FMLE,25.0
12065,COUNTRY,FIN,1994,FMLE,25.0
12066,COUNTRY,FIN,1995,FMLE,25.1
12067,COUNTRY,FIN,1996,FMLE,25.1
12068,COUNTRY,FIN,1997,FMLE,25.2
12069,COUNTRY,FIN,1998,FMLE,25.2
12070,COUNTRY,FIN,1999,FMLE,25.3
12071,COUNTRY,FIN,2000,FMLE,25.3
12072,COUNTRY,FIN,2001,FMLE,25.3
12073,COUNTRY,FIN,2002,FMLE,25.4
12074,COUNTRY,FIN,2003,FMLE,25.4
12075,COUNTRY,FIN,2004,FMLE,25.4
12076,COUNTRY,FIN,2005,FMLE,25.4
12077,COUNTRY,FIN,2006,FMLE,25.4
12078,COUNTRY,FIN,2007,FMLE,25.5
12079,COUNTRY,FIN,2008,FMLE,25.5
12080,COUNTRY,FIN,2009,FMLE,25.5
12081,COUNTRY,FIN,2010,FMLE,25.5
12082,COUNTRY,FIN,2011,FMLE,25.5
12083,COUNTRY,FIN,2012,FMLE,25.5
12084,COUNTRY,FIN,2013,FMLE,25.5
12085,COUNTRY,FIN,2014,FMLE,25.5
12086,COUNTRY,FIN,2015,FMLE,25.5
12087,COUNTRY,FIN,2016,FMLE,25.5
12088,COUNTRY,FRA,1975,FMLE,24.1
12089,COUNTRY,FRA,1976,FMLE,24.1
12090,COUNTRY,FRA,1977,FMLE,24.1
12091,COUNTRY,FRA,1978,FMLE,24.1
12092,COUNTRY,FRA,1979,FMLE,24.1
12093,COUNTRY,FRA,1980,FMLE,24.1
12094,COUNTRY,FRA,1981,FMLE,24.1
12095,COUNTRY,FRA,1982,FMLE,24.1
12096,COUNTRY,FRA,1983,FMLE,24.1
12097,COUNTRY,FRA,1984,FMLE,24.1
12098,COUNTRY,FRA,1985,FMLE,24.1
12099,COUNTRY,FRA,1986,FMLE,24.1
12100,COUNTRY,FRA,1987,FMLE,24.1
12101,COUNTRY,FRA,1988,FMLE,24.2
12102,COUNTRY,FRA,1989,FMLE,24.2
12103,COUNTRY,FRA,1990,FMLE,24.2
12104,COUNTRY,FRA,1991,FMLE,24.2
12105,COUNTRY,FRA,1992,FMLE,24.2
12106,COUNTRY,FRA,1993,FMLE,24.2
12107,COUNTRY,FRA,1994,FMLE,24.2
12108,COUNTRY,FRA,1995,FMLE,24.3
12109,COUNTRY,FRA,1996,FMLE,24.3
12110,COUNTRY,FRA,1997,FMLE,24.3
12111,COUNTRY,FRA,1998,FMLE,24.3
12112,COUNTRY,FRA,1999,FMLE,24.3
12113,COUNTRY,FRA,2000,FMLE,24.4
12114,COUNTRY,FRA,2001,FMLE,24.4
12115,COUNTRY,FRA,2002,FMLE,24.4
12116,COUNTRY,FRA,2003,FMLE,24.4
12117,COUNTRY,FRA,2004,FMLE,24.4
12118,COUNTRY,FRA,2005,FMLE,24.4
12119,COUNTRY,FRA,2006,FMLE,24.4
12120,COUNTRY,FRA,2007,FMLE,24.4
12121,COUNTRY,FRA,2008,FMLE,24.4
12122,COUNTRY,FRA,2009,FMLE,24.4
12123,COUNTRY,FRA,2010,FMLE,24.3
12124,COUNTRY,FRA,2011,FMLE,24.3
12125,COUNTRY,FRA,2012,FMLE,24.3
12126,COUNTRY,FRA,2013,FMLE,24.3
12127,COUNTRY,FRA,2014,FMLE,24.2
12128,COUNTRY,FRA,2015,FMLE,24.2
12129,COUNTRY,FRA,2016,FMLE,24.2
12130,COUNTRY,GAB,1975,FMLE,20.0
12131,COUNTRY,GAB,1976,FMLE,20.2
12132,COUNTRY,GAB,1977,FMLE,20.4
12133,COUNTRY,GAB,1978,FMLE,20.7
12134,COUNTRY,GAB,1979,FMLE,20.9
12135,COUNTRY,GAB,1980,FMLE,21.1
12136,COUNTRY,GAB,1981,FMLE,21.4
12137,COUNTRY,GAB,1982,FMLE,21.6
12138,COUNTRY,GAB,1983,FMLE,21.8
12139,COUNTRY,GAB,1984,FMLE,22.0
12140,COUNTRY,GAB,1985,FMLE,22.2
12141,COUNTRY,GAB,1986,FMLE,22.3
12142,COUNTRY,GAB,1987,FMLE,22.5
12143,COUNTRY,GAB,1988,FMLE,22.7
12144,COUNTRY,GAB,1989,FMLE,22.8
12145,COUNTRY,GAB,1990,FMLE,23.0
12146,COUNTRY,GAB,1991,FMLE,23.1
12147,COUNTRY,GAB,1992,FMLE,23.3
12148,COUNTRY,GAB,1993,FMLE,23.4
12149,COUNTRY,GAB,1994,FMLE,23.6
12150,COUNTRY,GAB,1995,FMLE,23.7
12151,COUNTRY,GAB,1996,FMLE,23.9
12152,COUNTRY,GAB,1997,FMLE,24.0
12153,COUNTRY,GAB,1998,FMLE,24.2
12154,COUNTRY,GAB,1999,FMLE,24.3
12155,COUNTRY,GAB,2000,FMLE,24.5
12156,COUNTRY,GAB,2001,FMLE,24.6
12157,COUNTRY,GAB,2002,FMLE,24.8
12158,COUNTRY,GAB,2003,FMLE,24.9
12159,COUNTRY,GAB,2004,FMLE,25.0
12160,COUNTRY,GAB,2005,FMLE,25.2
12161,COUNTRY,GAB,2006,FMLE,25.3
12162,COUNTRY,GAB,2007,FMLE,25.4
12163,COUNTRY,GAB,2008,FMLE,25.6
12164,COUNTRY,GAB,2009,FMLE,25.7
12165,COUNTRY,GAB,2010,FMLE,25.8
12166,COUNTRY,GAB,2011,FMLE,25.9
12167,COUNTRY,GAB,2012,FMLE,26.0
12168,COUNTRY,GAB,2013,FMLE,26.2
12169,COUNTRY,GAB,2014,FMLE,26.3
12170,COUNTRY,GAB,2015,FMLE,26.4
12171,COUNTRY,GAB,2016,FMLE,26.5
12172,COUNTRY,GMB,1975,FMLE,18.7
12173,COUNTRY,GMB,1976,FMLE,18.9
12174,COUNTRY,GMB,1977,FMLE,19.0
12175,COUNTRY,GMB,1978,FMLE,19.2
12176,COUNTRY,GMB,1979,FMLE,19.3
12177,COUNTRY,GMB,1980,FMLE,19.5
12178,COUNTRY,GMB,1981,FMLE,19.7
12179,COUNTRY,GMB,1982,FMLE,19.8
12180,COUNTRY,GMB,1983,FMLE,20.0
12181,COUNTRY,GMB,1984,FMLE,20.1
12182,COUNTRY,GMB,1985,FMLE,20.3
12183,COUNTRY,GMB,1986,FMLE,20.4
12184,COUNTRY,GMB,1987,FMLE,20.6
12185,COUNTRY,GMB,1988,FMLE,20.7
12186,COUNTRY,GMB,1989,FMLE,20.9
12187,COUNTRY,GMB,1990,FMLE,21.0
12188,COUNTRY,GMB,1991,FMLE,21.2
12189,COUNTRY,GMB,1992,FMLE,21.3
12190,COUNTRY,GMB,1993,FMLE,21.5
12191,COUNTRY,GMB,1994,FMLE,21.7
12192,COUNTRY,GMB,1995,FMLE,21.8
12193,COUNTRY,GMB,1996,FMLE,22.0
12194,COUNTRY,GMB,1997,FMLE,22.1
12195,COUNTRY,GMB,1998,FMLE,22.3
12196,COUNTRY,GMB,1999,FMLE,22.4
12197,COUNTRY,GMB,2000,FMLE,22.6
12198,COUNTRY,GMB,2001,FMLE,22.8
12199,COUNTRY,GMB,2002,FMLE,22.9
12200,COUNTRY,GMB,2003,FMLE,23.1
12201,COUNTRY,GMB,2004,FMLE,23.2
12202,COUNTRY,GMB,2005,FMLE,23.4
12203,COUNTRY,GMB,2006,FMLE,23.5
12204,COUNTRY,GMB,2007,FMLE,23.6
12205,COUNTRY,GMB,2008,FMLE,23.7
12206,COUNTRY,GMB,2009,FMLE,23.9
12207,COUNTRY,GMB,2010,FMLE,24.0
12208,COUNTRY,GMB,2011,FMLE,24.1
12209,COUNTRY,GMB,2012,FMLE,24.2
12210,COUNTRY,GMB,2013,FMLE,24.2
12211,COUNTRY,GMB,2014,FMLE,24.3
12212,COUNTRY,GMB,2015,FMLE,24.4
12213,COUNTRY,GMB,2016,FMLE,24.5
12214,COUNTRY,GEO,1975,FMLE,23.4
12215,COUNTRY,GEO,1976,FMLE,23.5
12216,COUNTRY,GEO,1977,FMLE,23.6
12217,COUNTRY,GEO,1978,FMLE,23.7
12218,COUNTRY,GEO,1979,FMLE,23.8
12219,COUNTRY,GEO,1980,FMLE,23.9
12220,COUNTRY,GEO,1981,FMLE,24.0
12221,COUNTRY,GEO,1982,FMLE,24.1
12222,COUNTRY,GEO,1983,FMLE,24.2
12223,COUNTRY,GEO,1984,FMLE,24.3
12224,COUNTRY,GEO,1985,FMLE,24.5
12225,COUNTRY,GEO,1986,FMLE,24.6
12226,COUNTRY,GEO,1987,FMLE,24.7
12227,COUNTRY,GEO,1988,FMLE,24.8
12228,COUNTRY,GEO,1989,FMLE,24.8
12229,COUNTRY,GEO,1990,FMLE,24.9
12230,COUNTRY,GEO,1991,FMLE,25.0
12231,COUNTRY,GEO,1992,FMLE,25.1
12232,COUNTRY,GEO,1993,FMLE,25.2
12233,COUNTRY,GEO,1994,FMLE,25.3
12234,COUNTRY,GEO,1995,FMLE,25.4
12235,COUNTRY,GEO,1996,FMLE,25.5
12236,COUNTRY,GEO,1997,FMLE,25.6
12237,COUNTRY,GEO,1998,FMLE,25.7
12238,COUNTRY,GEO,1999,FMLE,25.7
12239,COUNTRY,GEO,2000,FMLE,25.8
12240,COUNTRY,GEO,2001,FMLE,25.9
12241,COUNTRY,GEO,2002,FMLE,26.0
12242,COUNTRY,GEO,2003,FMLE,26.1
12243,COUNTRY,GEO,2004,FMLE,26.2
12244,COUNTRY,GEO,2005,FMLE,26.3
12245,COUNTRY,GEO,2006,FMLE,26.4
12246,COUNTRY,GEO,2007,FMLE,26.5
12247,COUNTRY,GEO,2008,FMLE,26.6
12248,COUNTRY,GEO,2009,FMLE,26.7
12249,COUNTRY,GEO,2010,FMLE,26.9
12250,COUNTRY,GEO,2011,FMLE,27.0
12251,COUNTRY,GEO,2012,FMLE,27.1
12252,COUNTRY,GEO,2013,FMLE,27.2
12253,COUNTRY,GEO,2014,FMLE,27.3
12254,COUNTRY,GEO,2015,FMLE,27.5
12255,COUNTRY,GEO,2016,FMLE,27.6
12256,COUNTRY,DEU,1975,FMLE,24.2
12257,COUNTRY,DEU,1976,FMLE,24.2
12258,COUNTRY,DEU,1977,FMLE,24.3
12259,COUNTRY,DEU,1978,FMLE,24.3
12260,COUNTRY,DEU,1979,FMLE,24.3
12261,COUNTRY,DEU,1980,FMLE,24.3
12262,COUNTRY,DEU,1981,FMLE,24.3
12263,COUNTRY,DEU,1982,FMLE,24.3
12264,COUNTRY,DEU,1983,FMLE,24.3
12265,COUNTRY,DEU,1984,FMLE,24.4
12266,COUNTRY,DEU,1985,FMLE,24.4
12267,COUNTRY,DEU,1986,FMLE,24.4
12268,COUNTRY,DEU,1987,FMLE,24.5
12269,COUNTRY,DEU,1988,FMLE,24.5
12270,COUNTRY,DEU,1989,FMLE,24.6
12271,COUNTRY,DEU,1990,FMLE,24.6
12272,COUNTRY,DEU,1991,FMLE,24.7
12273,COUNTRY,DEU,1992,FMLE,24.7
12274,COUNTRY,DEU,1993,FMLE,24.8
12275,COUNTRY,DEU,1994,FMLE,24.8
12276,COUNTRY,DEU,1995,FMLE,24.9
12277,COUNTRY,DEU,1996,FMLE,24.9
12278,COUNTRY,DEU,1997,FMLE,25.0
12279,COUNTRY,DEU,1998,FMLE,25.1
12280,COUNTRY,DEU,1999,FMLE,25.1
12281,COUNTRY,DEU,2000,FMLE,25.2
12282,COUNTRY,DEU,2001,FMLE,25.2
12283,COUNTRY,DEU,2002,FMLE,25.3
12284,COUNTRY,DEU,2003,FMLE,25.3
12285,COUNTRY,DEU,2004,FMLE,25.4
12286,COUNTRY,DEU,2005,FMLE,25.4
12287,COUNTRY,DEU,2006,FMLE,25.5
12288,COUNTRY,DEU,2007,FMLE,25.5
12289,COUNTRY,DEU,2008,FMLE,25.5
12290,COUNTRY,DEU,2009,FMLE,25.6
12291,COUNTRY,DEU,2010,FMLE,25.6
12292,COUNTRY,DEU,2011,FMLE,25.7
12293,COUNTRY,DEU,2012,FMLE,25.7
12294,COUNTRY,DEU,2013,FMLE,25.7
12295,COUNTRY,DEU,2014,FMLE,25.8
12296,COUNTRY,DEU,2015,FMLE,25.8
12297,COUNTRY,DEU,2016,FMLE,25.8
12298,COUNTRY,GHA,1975,FMLE,19.8
12299,COUNTRY,GHA,1976,FMLE,19.9
12300,COUNTRY,GHA,1977,FMLE,20.0
12301,COUNTRY,GHA,1978,FMLE,20.1
12302,COUNTRY,GHA,1979,FMLE,20.2
12303,COUNTRY,GHA,1980,FMLE,20.4
12304,COUNTRY,GHA,1981,FMLE,20.5
12305,COUNTRY,GHA,1982,FMLE,20.6
12306,COUNTRY,GHA,1983,FMLE,20.7
12307,COUNTRY,GHA,1984,FMLE,20.9
