Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,1998.0,241421.99,244687.812,120760.341,123927.471,36.781,97.444,15.512,6853.802,27.988,6531.643,2.67,25.961,10747.739,1805.272,43.889,6.099,2.198,29.544,103.3,3893.937,2033.971,1859.966,15.901,48.233,46.602,49.878,44.534,43.13,45.912,11.733,11.258,12.151,5.568,5.209,5.859,1023.705,95.696,10026.982,1647.672,157.237,357.369,376.074,338.596,559.327,589.615,529.007,310.285,334.261,287.059,449.503,481.522,418.251,-322.219,-1.316
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,1999.0,247953.633,251440.802,124100.095,127340.708,37.796,97.455,15.559,7223.715,28.71,6974.338,2.774,24.987,10976.113,1877.911,43.623,6.027,2.226,29.47,103.2,3752.398,1959.567,1792.831,14.913,49.607,47.976,51.246,45.122,43.694,46.522,11.851,11.372,12.272,5.6,5.241,5.892,982.493,90.094,10278.977,1553.172,145.584,337.582,355.612,319.523,540.552,571.519,509.659,299.523,323.493,276.352,437.291,469.998,405.39,-249.36,-0.991
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2000.0,254927.971,258473.864,127591.78,130882.083,38.854,97.486,15.598,7476.326,28.898,7091.785,2.744,25.26,11188.019,1897.483,43.245,5.961,2.224,29.464,103.2,3711.693,1914.455,1797.238,14.347,50.431,49.131,51.718,45.572,44.537,46.563,11.918,11.47,12.309,5.64,5.28,5.931,963.751,86.605,10501.005,1511.822,138.851,324.81,336.799,312.815,528.8,552.731,505.387,290.473,305.782,275.972,428.404,452.395,405.546,-384.566,-1.486
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2001.0,262019.756,265726.962,131208.825,134518.137,39.944,97.54,15.642,7712.306,29.001,7414.412,2.79,24.844,11435.496,1974.196,43.002,5.905,2.222,29.409,103.1,3723.19,1910.037,1813.153,14.001,50.854,49.696,51.992,45.514,44.64,46.342,11.965,11.515,12.356,5.663,5.298,5.96,942.028,82.907,10759.032,1465.271,131.84,319.233,328.481,309.954,526.395,547.171,506.253,292.963,304.324,282.311,431.065,451.234,412.067,-297.916,-1.12
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2002.0,269434.168,273243.843,134957.775,138286.068,41.074,97.593,15.691,7970.611,29.147,7619.35,2.789,24.853,11654.025,2003.718,42.616,5.84,2.228,29.409,103.1,3683.414,1894.015,1789.399,13.469,51.668,50.443,52.874,45.941,44.989,46.846,12.034,11.569,12.439,5.687,5.311,5.995,918.492,79.217,10989.848,1418.122,125.047,307.505,317.907,297.079,513.972,536.034,492.532,284.142,296.872,272.119,421.583,443.097,401.229,-351.284,-1.285
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2003.0,277053.518,281066.591,138862.612,142203.978,42.25,97.65,15.747,8207.766,29.188,8026.146,2.856,24.27,11840.459,2006.588,42.107,5.764,2.226,29.423,103.1,3632.693,1862.051,1770.642,12.919,52.485,51.346,53.6,46.301,45.462,47.092,12.154,11.669,12.576,5.733,5.341,6.052,890.73,75.527,11191.175,1364.934,118.145,296.501,304.943,288.016,503.018,522.727,484.003,278.447,288.0,269.503,414.697,433.142,397.429,-181.618,-0.646
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2004.0,285079.664,289158.122,142903.957,146254.166,43.466,97.709,15.805,8503.738,29.386,8156.917,2.821,24.571,12083.569,2059.771,41.756,5.693,2.228,29.377,103.1,3579.831,1837.947,1741.884,12.37,53.352,52.171,54.509,46.783,45.902,47.615,12.24,11.736,12.679,5.771,5.363,6.104,865.241,71.967,11444.169,1316.495,111.727,284.053,293.128,274.951,489.5,509.755,469.939,268.785,278.847,259.306,404.214,423.07,386.518,-346.855,-1.199
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2005.0,293236.581,297412.725,147024.21,150388.514,44.707,97.763,15.858,8789.092,29.524,8352.288,2.809,24.676,12318.697,2102.224,41.381,5.621,2.228,29.334,103.1,3529.605,1818.587,1711.018,11.857,54.194,52.93,55.436,47.25,46.29,48.161,12.347,11.795,12.83,5.81,5.379,6.162,840.723,68.566,11689.296,1269.419,105.63,272.67,282.401,262.901,476.339,497.861,455.513,260.136,270.878,249.961,394.105,414.097,375.294,-436.77,-1.467
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2006.0,301588.869,305920.805,151273.522,154647.283,45.986,97.818,15.912,9051.849,29.565,8663.872,2.832,24.476,12519.315,2102.158,40.89,5.545,2.226,29.334,103.1,3467.466,1793.395,1674.071,11.325,55.103,53.739,56.446,47.811,46.739,48.835,12.467,11.896,12.966,5.856,5.417,6.21,817.553,65.551,11900.829,1227.442,100.307,260.257,271.323,249.137,461.48,485.093,438.533,249.724,262.493,237.515,382.005,404.226,360.963,-387.948,-1.267
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2007.0,310252.741,314759.923,155687.533,159072.389,47.314,97.872,15.97,9308.26,29.553,9014.364,2.864,24.202,12724.063,2109.984,40.398,5.469,2.221,29.345,103.2,3415.803,1773.068,1642.735,10.845,55.916,54.472,57.343,48.261,47.118,49.357,12.6,11.994,13.128,5.91,5.454,6.278,793.516,62.599,12117.503,1183.98,95.098,249.772,261.664,237.798,449.009,473.754,424.895,242.274,255.804,229.263,372.747,395.893,350.771,-293.93,-0.933
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2008.0,319267.105,323863.939,160224.559,163639.38,48.683,97.913,16.033,9561.812,29.502,9193.668,2.839,24.415,12920.023,2116.207,39.864,5.386,2.212,29.346,103.2,3358.211,1751.579,1606.632,10.362,56.766,55.204,58.316,48.782,47.514,50.005,12.722,12.085,13.277,5.961,5.493,6.332,770.561,59.852,12325.658,1142.56,90.255,238.251,251.51,224.879,435.34,462.441,408.818,233.047,248.58,217.997,361.906,387.476,337.491,-368.104,-1.136
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2009.0,328460.773,333141.26,164829.826,168311.435,50.078,97.931,16.106,9809.407,29.421,9360.975,2.81,24.667,13097.153,2106.091,39.282,5.292,2.2,29.341,103.2,3287.746,1724.929,1562.817,9.861,57.679,55.984,59.367,49.374,47.972,50.735,12.863,12.196,13.444,6.011,5.532,6.386,747.506,57.258,12515.318,1100.639,85.62,226.341,241.176,211.362,420.06,449.717,390.897,222.834,240.548,205.546,349.341,377.474,322.314,-448.429,-1.345
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2010.0,337821.748,342740.307,169595.113,173145.193,51.52,97.95,16.192,10025.181,29.237,9837.117,2.87,24.151,13268.363,2139.311,38.696,5.186,2.176,29.28,103.3,3243.182,1709.284,1533.898,9.459,58.456,56.657,60.254,49.926,48.402,51.413,12.977,12.291,13.573,6.046,5.569,6.416,730.696,55.229,12695.535,1070.591,82.084,216.355,232.35,200.204,406.153,438.092,374.614,213.117,232.722,193.872,337.171,367.79,307.575,-188.071,-0.548
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2011.0,347658.865,352512.195,174457.929,178054.266,52.989,97.98,16.285,10231.039,28.998,9706.661,2.754,25.169,13411.714,2176.754,38.013,5.068,2.148,29.223,103.3,3180.675,1686.536,1494.139,9.015,59.347,57.413,61.287,50.56,48.891,52.197,13.111,12.397,13.732,6.094,5.609,6.465,709.042,52.994,12851.396,1032.858,78.196,204.946,222.364,187.347,390.354,425.106,355.868,202.057,223.902,180.489,323.456,357.001,290.825,-524.343,-1.486
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2012.0,357365.526,362460.568,179414.443,183046.125,54.485,98.016,16.386,10371.022,28.603,10190.084,2.812,24.65,13487.232,2177.002,37.197,4.941,2.115,29.208,103.3,3116.21,1660.078,1456.132,8.594,60.196,58.164,62.238,51.106,49.337,52.846,13.238,12.501,13.878,6.138,5.645,6.512,680.403,50.524,12943.76,983.032,73.796,194.342,212.755,175.734,375.978,412.527,339.592,192.943,216.147,169.942,311.827,347.121,277.354,-180.918,-0.499
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2013.0,367555.61,372761.155,184555.491,188205.665,56.033,98.061,16.499,10570.799,28.348,10411.09,2.793,24.817,13639.288,2194.468,36.577,4.836,2.088,29.174,103.3,3068.489,1644.387,1424.102,8.229,60.96,58.813,63.123,51.628,49.748,53.485,13.344,12.562,14.025,6.18,5.668,6.567,659.742,48.48,13107.579,947.257,70.327,184.633,203.926,165.13,362.606,401.066,324.196,183.842,208.146,159.675,300.606,337.705,264.241,-159.755,-0.428
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2014.0,377966.7,383013.54,189670.848,193342.692,57.574,98.101,16.613,10761.927,28.069,10093.679,2.635,26.305,13807.938,2239.063,36.014,4.736,2.058,29.112,103.3,3046.011,1638.685,1407.326,7.945,61.568,59.337,63.82,52.016,50.029,53.987,13.435,12.62,14.147,6.222,5.698,6.614,642.369,46.624,13286.454,915.142,67.127,177.292,197.114,157.269,352.223,392.45,311.954,177.41,202.979,151.911,292.284,331.389,253.806,-668.377,-1.743
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2015.0,388060.379,393349.057,194839.1,198509.957,59.128,98.151,16.726,10978.482,27.891,10577.355,2.689,25.777,14004.675,2262.881,35.579,4.661,2.039,29.073,103.3,3026.193,1633.543,1392.65,7.688,62.147,59.847,64.471,52.403,50.342,54.451,13.535,12.682,14.279,6.269,5.729,6.67,628.662,45.006,13490.804,889.823,64.429,170.279,190.293,150.07,342.517,383.869,301.053,171.195,197.235,145.186,284.409,324.627,244.751,-401.13,-1.019
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2016.0,398637.734,404071.811,200212.731,203859.079,60.74,98.211,16.846,11210.98,27.728,10868.153,2.69,25.768,14214.817,2285.015,35.157,4.591,2.02,29.054,103.3,3003.837,1628.929,1374.908,7.429,62.753,60.363,65.171,52.813,50.653,54.963,13.651,12.75,14.439,6.322,5.76,6.736,615.329,43.407,13708.676,864.855,61.752,163.284,183.693,142.681,332.297,375.037,289.379,164.852,191.564,138.137,276.088,317.709,234.963,-342.841,-0.848
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2017.0,409505.887,414917.571,205640.004,209277.567,62.37,98.262,16.973,11405.446,27.465,10823.368,2.609,26.568,14412.53,2304.802,34.706,4.518,1.995,29.046,103.4,3007.084,1629.08,1378.004,7.241,63.209,60.83,65.611,53.111,50.939,55.27,13.722,12.816,14.508,6.353,5.791,6.763,603.978,41.998,13913.416,844.555,59.448,157.813,177.653,137.815,324.52,367.236,281.644,159.968,186.543,133.389,269.845,311.639,228.518,-582.178,-1.402
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2018.0,420329.255,425948.172,211138.141,214810.032,64.028,98.291,17.119,11621.368,27.266,11237.834,2.638,26.275,14624.961,2344.639,34.313,4.453,1.976,29.04,103.4,3003.593,1633.862,1369.731,7.047,63.7,61.243,66.186,53.441,51.191,55.683,13.812,12.866,14.633,6.393,5.812,6.814,592.567,40.614,14132.586,824.36,57.195,152.121,172.26,131.823,316.29,360.218,272.103,154.859,181.988,127.708,263.2,306.154,220.623,-383.528,-0.9
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2019.0,431567.089,437462.042,216863.535,220598.508,65.759,98.307,17.284,11862.738,27.109,11789.907,2.695,25.72,14879.491,2393.122,34.003,4.39,1.955,28.996,103.4,3016.753,1641.189,1375.564,6.894,64.122,61.664,66.605,53.724,51.469,55.969,13.9,12.932,14.737,6.429,5.84,6.855,584.448,39.391,14391.332,809.313,55.249,147.522,167.137,127.764,309.36,352.885,265.559,150.791,177.284,124.292,257.666,300.166,215.502,-72.791,-0.166
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2020.0,443356.996,449292.465,222751.645,226540.82,67.537,98.327,17.455,11946.787,26.583,11870.938,2.642,26.236,15106.572,2419.586,33.614,4.315,1.928,28.965,103.4,3159.785,1725.937,1433.848,7.031,63.713,61.184,66.299,53.134,50.796,55.494,13.291,12.223,14.242,6.127,5.433,6.65,576.571,38.256,14623.119,795.027,53.424,143.075,162.4,123.623,313.688,359.337,267.607,149.933,176.938,122.923,264.003,308.818,219.377,-75.868,-0.169
Estimates,Eastern Africa,,910,,,14.0,Subregion,903,2021.0,455227.934,461141.845,228642.954,232498.89,69.318,98.342,17.623,11956.686,25.921,11827.821,2.565,27.023,15328.832,2456.506,33.231,4.24,1.899,28.934,103.4,3372.146,1847.534,1524.612,7.31,62.992,60.395,65.672,52.207,49.8,54.661,12.672,11.604,13.628,5.747,5.091,6.237,569.332,37.221,14849.663,781.967,51.745,143.399,164.071,122.57,326.134,375.407,276.003,156.977,186.62,127.251,279.085,327.715,230.247,-128.872,-0.279
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1950.0,26387.968,26634.416,12787.05,13847.367,4.104,92.343,18.534,486.455,18.26,492.897,1.851,37.447,1203.473,214.833,45.175,5.82,1.624,28.806,102.8,717.018,362.574,354.444,26.915,37.067,35.708,38.387,43.237,42.247,44.133,10.608,10.345,10.812,4.59,4.393,4.737,217.788,183.56,1052.514,375.651,320.719,512.133,527.924,496.651,664.037,686.77,642.26,321.512,338.729,305.734,458.742,484.609,435.321,6.44,0.242
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1951.0,26880.865,27135.916,13041.724,14094.192,4.181,92.533,18.53,502.282,18.51,510.102,1.88,36.87,1228.244,218.563,45.263,5.833,1.634,28.827,102.8,725.962,367.857,358.105,26.753,37.215,35.836,38.558,43.27,42.249,44.197,10.627,10.355,10.838,4.601,4.4,4.751,222.881,182.438,1075.107,380.768,318.543,510.164,526.23,494.373,662.455,685.66,640.158,321.084,338.893,304.717,458.155,484.7,434.031,7.849,0.289
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1952.0,27390.967,27654.734,13304.826,14349.909,4.261,92.717,18.523,524.56,18.966,527.535,1.908,36.328,1254.69,222.875,45.365,5.849,1.651,28.844,102.8,730.13,370.126,360.004,26.399,37.557,36.191,38.886,43.403,42.39,44.325,10.671,10.401,10.88,4.629,4.431,4.776,224.723,180.159,1100.202,383.144,314.416,505.428,521.242,489.867,658.278,681.373,636.08,318.747,336.333,302.56,455.452,481.799,431.481,3.016,0.109
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1953.0,27918.502,28183.885,13574.255,14609.63,4.343,92.913,18.508,548.185,19.441,530.766,1.883,36.811,1283.515,227.766,45.519,5.876,1.671,28.864,102.8,735.33,372.985,362.345,26.078,37.889,36.532,39.211,43.549,42.543,44.463,10.713,10.442,10.924,4.651,4.454,4.794,226.946,177.944,1127.417,386.565,310.573,500.84,516.417,485.495,654.032,677.06,631.893,316.137,333.412,300.216,452.393,478.536,428.589,-17.443,-0.619
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1954.0,28449.268,28724.694,13851.983,14872.711,4.426,93.137,18.485,571.866,19.898,550.852,1.918,36.139,1310.244,231.892,45.59,5.897,1.694,28.886,102.8,738.378,375.295,363.083,25.692,38.303,36.911,39.662,43.694,42.644,44.652,10.757,10.465,10.985,4.674,4.468,4.823,228.335,175.292,1153.276,388.469,305.474,495.029,510.955,479.321,649.069,672.873,626.134,313.588,331.486,297.043,449.506,476.57,424.775,-21.012,-0.731
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1955.0,29000.12,29283.126,14141.614,15141.513,4.512,93.396,18.459,595.248,20.314,566.013,1.933,35.859,1338.058,236.534,45.664,5.918,1.714,28.911,102.8,742.81,377.566,365.244,25.35,38.679,37.313,40.012,43.818,42.792,44.755,10.79,10.503,11.014,4.689,4.488,4.833,229.821,172.78,1180.06,390.756,300.71,489.779,505.25,474.509,644.562,668.029,621.958,311.353,328.691,295.306,446.947,473.469,422.693,-29.267,-0.999
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1956.0,29566.133,29858.543,14442.553,15415.989,4.601,93.686,18.432,620.382,20.761,584.82,1.959,35.383,1367.821,241.564,45.775,5.943,1.737,28.918,102.8,747.439,380.827,366.612,25.014,39.06,37.657,40.432,43.954,42.883,44.938,10.83,10.525,11.07,4.707,4.499,4.856,231.505,170.316,1208.618,393.059,296.041,484.479,500.343,468.798,639.909,664.171,616.466,308.963,326.97,292.236,444.162,471.626,418.931,-35.566,-1.19
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1957.0,30150.953,30452.344,14753.612,15698.733,4.692,93.98,18.4,644.772,21.155,602.783,1.979,35.025,1400.455,246.315,45.949,5.977,1.763,28.931,102.8,755.683,387.255,368.428,24.794,39.306,37.754,40.833,43.881,42.562,45.114,10.868,10.537,11.13,4.731,4.518,4.883,233.6,167.939,1239.739,395.839,291.493,481.81,500.509,463.307,638.181,665.719,611.29,311.286,334.56,289.383,445.922,478.508,415.462,-41.97,-1.377
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1958.0,30753.736,31056.089,15070.438,15985.651,4.785,94.275,18.351,672.03,21.612,604.707,1.947,35.601,1434.373,250.485,46.128,6.015,1.787,28.941,102.8,762.343,390.912,371.431,24.516,39.647,38.113,41.159,43.998,42.697,45.216,10.899,10.57,11.161,4.745,4.538,4.893,235.965,165.651,1272.021,399.224,287.24,477.019,495.337,458.883,634.036,661.381,607.321,309.166,331.948,287.699,443.525,475.724,413.381,-67.331,-2.165
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1959.0,31358.443,31690.521,15402.967,16287.555,4.883,94.569,18.292,698.177,22.015,664.157,2.096,33.07,1467.915,255.618,46.287,6.054,1.812,28.944,102.8,769.738,395.542,374.196,24.272,39.959,38.396,41.504,44.105,42.775,45.356,10.927,10.583,11.203,4.757,4.543,4.911,238.375,163.488,1303.947,403.084,283.375,472.629,491.254,454.157,630.238,658.153,602.88,307.213,330.367,285.33,441.338,474.093,410.556,-34.019,-1.073
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1960.0,32022.6,32364.199,15749.74,16614.46,4.987,94.795,18.225,700.43,21.632,683.199,2.111,32.835,1503.635,261.295,46.439,6.086,1.832,28.944,102.8,803.205,423.788,379.417,24.807,39.243,36.873,41.68,42.661,40.05,45.279,10.859,10.419,11.221,4.753,4.523,4.92,241.156,161.495,1337.74,407.119,279.472,487.27,522.481,451.592,648.673,693.267,602.429,338.948,390.469,287.625,472.605,531.473,413.283,-17.215,-0.532
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1961.0,32705.799,33056.721,16093.513,16963.208,5.093,94.873,18.141,716.138,21.655,701.845,2.123,32.649,1542.949,268.427,46.657,6.125,1.848,28.957,102.8,826.811,440.41,386.401,25.002,39.014,36.373,41.771,42.17,39.153,45.252,10.812,10.335,11.206,4.745,4.505,4.922,245.375,160.196,1374.117,414.799,277.596,491.857,532.754,450.002,654.707,704.606,601.914,349.239,409.707,288.02,482.979,549.864,414.122,-14.324,-0.433
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1962.0,33407.644,33787.179,16456.018,17331.161,5.206,94.95,18.059,775.017,22.928,759.071,2.247,30.848,1583.142,276.798,46.836,6.164,1.871,28.953,102.8,808.125,417.393,390.732,23.908,40.408,38.719,42.085,43.943,42.376,45.438,10.938,10.599,11.213,4.779,4.579,4.923,248.8,158.323,1411.958,419.851,274.114,467.257,488.861,445.831,627.207,658.086,596.664,311.012,339.519,283.771,444.867,482.298,409.129,-15.923,-0.471
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1963.0,34166.715,34560.323,16847.374,17712.949,5.325,95.113,17.986,806.032,23.312,787.216,2.278,30.428,1623.391,282.395,46.951,6.202,1.896,28.966,102.8,817.359,422.677,394.682,23.639,40.727,39.018,42.425,44.077,42.491,45.593,10.977,10.624,11.264,4.8,4.594,4.949,252.153,156.447,1449.956,424.852,270.54,462.807,484.537,441.236,623.139,654.435,592.148,308.623,337.263,281.223,442.145,479.919,406.024,-18.788,-0.543
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1964.0,34953.931,35354.317,17249.003,18105.314,5.447,95.27,17.912,826.679,23.37,800.773,2.265,30.603,1664.021,287.295,47.041,6.242,1.914,28.995,102.8,837.342,435.239,402.103,23.671,40.658,38.796,42.523,43.756,41.923,45.533,10.952,10.592,11.246,4.799,4.595,4.947,255.998,154.923,1488.009,431.41,267.896,464.668,489.764,439.642,626.384,660.88,591.839,315.368,349.575,282.263,449.024,491.734,407.582,-25.888,-0.732
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1965.0,35754.704,36172.117,17663.408,18508.709,5.573,95.433,17.837,864.618,23.888,834.826,2.308,30.032,1705.929,290.725,47.133,6.282,1.944,29.01,102.8,841.311,437.319,403.992,23.245,41.166,39.326,43.007,44.059,42.279,45.782,11.015,10.64,11.323,4.824,4.614,4.977,258.271,152.502,1528.322,434.249,263.185,457.357,481.553,433.236,619.076,653.154,585.035,309.603,342.242,278.088,442.605,484.237,402.333,-29.77,-0.823
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1966.0,36589.53,37017.827,18095.894,18921.933,5.704,95.634,17.752,912.774,24.635,856.595,2.314,29.955,1748.447,294.68,47.188,6.32,1.978,29.029,102.8,835.673,431.276,404.397,22.553,42.017,40.434,43.584,44.678,43.266,46.021,11.125,10.771,11.414,4.862,4.66,5.009,259.239,149.364,1570.167,433.906,256.75,444.657,463.632,425.843,605.981,635.043,577.43,297.718,322.144,274.464,429.694,463.667,397.451,-56.21,-1.517
Estimates,Middle Africa,,911,,,17.0,Subregion,903,1967.0,37446.125,37891.907,18545.618,19346.289,5.838,95.861,17.638,948.104,24.998,891.564,2.353,29.458,1791.109,298.139,47.225,6.359,2.008,29.043,102.8,843.005,436.197,406.808,22.227,42.406,40.768,44.032,44.807,43.334,46.214,11.168,10.799,11.473,4.883,4.676,5.036,261.154,146.848,1611.585,436.697,252.143,439.414,459.159,419.781,601.154,631.241,571.494,295.549,320.968,271.259,427.012,462.111,393.565,-56.562,-1.491
