Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1988.0,483243.065,489163.991,244511.544,244652.446,24.331,99.942,16.409,13004.695,26.552,11841.851,2.421,28.631,21299.86,3649.668,43.488,6.123,2.154,29.372,104.2,8295.165,4390.241,3904.924,16.936,48.416,46.761,50.144,47.285,45.679,48.946,11.617,11.266,11.945,5.074,4.931,5.197,2502.898,117.851,19578.558,4057.63,194.003,351.587,371.64,331.161,519.632,552.535,485.127,245.663,273.018,217.724,374.663,412.133,335.887,-1162.876,-2.374
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1989.0,495084.916,501471.574,250655.892,250815.682,24.943,99.936,16.434,13694.972,27.281,12773.317,2.547,27.214,21638.861,3709.605,43.105,6.048,2.176,29.345,104.2,7943.889,4164.408,3779.481,15.824,49.947,48.592,51.341,48.039,46.866,49.229,11.763,11.481,12.025,5.099,4.985,5.197,2392.446,111.198,19983.754,3822.974,180.745,330.075,344.815,315.13,497.275,523.753,469.935,231.876,250.3,213.29,358.685,386.92,329.972,-921.645,-1.836
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1990.0,507858.233,513968.731,256936.718,257032.013,25.564,99.963,16.464,13927.156,27.049,12220.997,2.378,29.148,21963.355,3780.544,42.657,5.964,2.156,29.301,104.2,8036.199,4217.989,3818.21,15.608,50.14,48.744,51.58,48.005,46.792,49.237,11.805,11.552,12.038,5.135,5.045,5.212,2389.838,109.289,20309.643,3818.804,177.572,327.983,343.959,311.755,495.92,523.272,467.6,233.326,253.205,213.239,359.9,389.043,330.18,-1706.163,-3.314
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1991.0,520079.23,526535.603,263264.507,263271.096,26.189,99.997,16.503,13891.301,26.355,12912.746,2.453,28.257,22208.273,3815.27,42.135,5.868,2.105,29.26,104.2,8316.972,4351.493,3965.479,15.78,49.783,48.491,51.111,47.911,46.816,49.02,11.762,11.456,12.045,5.13,4.999,5.244,2430.299,109.783,20526.681,3924.295,179.828,332.321,345.768,318.681,500.985,525.781,475.428,234.4,250.89,217.808,362.314,388.445,335.796,-978.565,-1.857
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1992.0,532991.976,540619.181,270348.067,270271.114,26.89,100.028,16.546,14189.947,26.271,15254.41,2.822,24.562,22506.036,3867.915,41.667,5.777,2.095,29.219,104.1,8316.089,4375.433,3940.656,15.396,50.223,48.776,51.719,47.971,46.701,49.267,11.839,11.514,12.141,5.175,5.044,5.289,2405.402,107.277,20840.303,3866.899,174.907,327.227,343.13,311.056,496.048,524.113,466.92,234.705,254.907,214.297,361.373,391.304,330.774,1064.475,1.971
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1993.0,548246.386,555923.632,278028.79,277894.842,27.651,100.048,16.576,14681.607,26.422,15354.492,2.762,25.096,22963.337,4001.337,41.326,5.702,2.093,29.165,104.1,8281.73,4360.817,3920.913,14.904,50.839,49.38,52.35,48.087,46.834,49.364,11.881,11.559,12.18,5.185,5.054,5.299,2358.865,103.267,21323.946,3766.867,167.504,319.042,335.116,302.675,488.683,516.85,459.449,233.115,253.034,213.017,359.053,388.543,328.925,672.866,1.211
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1994.0,563600.878,570870.49,285506.641,285363.849,28.395,100.05,16.624,14668.542,25.689,14539.224,2.547,27.214,23390.126,4086.41,40.963,5.635,2.058,29.135,104.0,8721.584,4620.24,4101.344,15.274,49.914,48.268,51.633,46.606,45.091,48.169,11.832,11.479,12.161,5.199,5.064,5.317,2355.469,101.166,21748.668,3741.602,163.275,335.204,355.255,314.697,513.174,545.211,479.595,265.361,290.935,239.372,392.96,427.7,357.065,-129.195,-0.226
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1995.0,578140.102,585613.277,292843.998,292769.279,29.128,100.026,16.679,15631.148,26.673,14946.35,2.552,27.161,23820.091,4151.81,40.646,5.556,2.078,29.104,104.0,8188.943,4291.845,3897.098,13.973,52.181,50.857,53.541,48.904,47.833,49.986,12.05,11.722,12.352,5.259,5.125,5.375,2332.443,98.526,22191.626,3689.574,158.493,300.387,313.271,287.274,467.615,492.904,441.607,218.11,233.55,202.7,341.976,367.455,316.225,-684.909,-1.169
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1996.0,593086.452,600451.252,300193.809,300257.443,29.866,99.979,16.708,15876.663,26.413,14729.6,2.453,28.257,24182.3,4251.504,40.231,5.477,2.057,29.044,103.9,8305.637,4340.823,3964.814,13.818,52.329,51.061,53.629,48.814,47.802,49.831,12.005,11.726,12.261,5.237,5.129,5.328,2323.937,96.525,22560.741,3671.214,155.025,297.922,310.589,285.018,466.726,491.162,441.643,219.115,234.173,204.115,343.765,368.246,319.071,-1147.507,-1.909
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1997.0,607816.052,615302.202,307544.524,307757.678,30.605,99.931,16.742,16331.959,26.511,14972.3,2.433,28.489,24576.865,4333.884,39.894,5.421,2.054,29.019,104.0,8244.906,4329.943,3914.963,13.383,52.981,51.598,54.403,49.226,48.093,50.372,12.214,11.849,12.551,5.361,5.208,5.493,2302.53,94.111,22962.027,3629.298,150.743,290.732,304.004,277.208,457.328,483.49,430.442,213.971,229.897,198.109,336.391,362.639,309.876,-1359.543,-2.207
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1998.0,622788.352,630487.969,315050.258,315437.711,31.36,99.877,16.817,16438.809,26.05,15399.234,2.443,28.373,24869.449,4411.61,39.409,5.341,2.026,29.009,104.0,8430.64,4465.034,3965.606,13.359,52.9,51.274,54.585,49.076,47.646,50.535,12.391,12.018,12.735,5.503,5.369,5.617,2304.616,92.956,23248.225,3653.009,149.476,294.98,312.837,276.712,461.143,492.134,429.008,220.377,242.594,198.031,341.519,373.679,308.686,-1039.636,-1.647
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,1999.0,638187.586,646252.003,322833.556,323418.448,32.144,99.819,16.912,17205.929,26.599,16128.834,2.496,27.77,25293.994,4535.046,39.102,5.268,2.034,28.966,104.0,8088.065,4267.835,3820.23,12.503,54.356,52.832,55.921,49.996,48.691,51.317,12.701,12.378,12.997,5.669,5.586,5.739,2229.923,88.619,23709.987,3486.066,140.773,277.106,293.248,260.639,438.719,467.802,408.798,206.293,226.039,186.529,323.533,353.104,293.569,-1077.138,-1.665
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2000.0,654316.42,662018.172,330650.271,331367.9,32.928,99.783,17.002,17666.508,26.637,15403.503,2.327,29.787,25695.753,4625.683,38.743,5.197,2.024,28.942,103.9,8029.245,4205.239,3824.006,12.106,55.057,53.738,56.403,50.37,49.315,51.425,12.668,12.309,12.998,5.624,5.492,5.736,2189.954,85.616,24130.411,3404.155,135.307,265.76,277.409,253.908,427.344,451.884,402.392,197.598,211.14,184.207,314.937,338.83,291.062,-2263.0,-3.412
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2001.0,669719.923,678096.207,338618.35,339477.857,33.728,99.747,17.088,18059.999,26.604,16752.568,2.471,28.051,26069.783,4704.479,38.403,5.131,2.015,28.922,103.9,8009.784,4199.732,3810.052,11.799,55.568,54.218,56.946,50.511,49.414,51.61,12.7,12.313,13.056,5.632,5.478,5.764,2140.927,82.519,24528.25,3308.19,129.678,258.865,270.611,246.908,420.674,445.758,395.2,195.235,209.105,181.518,312.046,336.535,287.598,-1307.434,-1.926
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2002.0,686472.491,695718.32,347334.857,348383.463,34.604,99.699,17.166,18469.031,26.544,18491.658,2.658,26.078,26472.751,4751.284,38.047,5.069,2.007,28.918,103.9,8003.72,4205.132,3798.588,11.503,56.07,54.664,57.505,50.662,49.5,51.83,12.742,12.301,13.151,5.65,5.454,5.819,2095.264,79.491,24952.386,3221.878,124.322,252.22,264.1,240.129,414.086,439.957,387.858,192.853,207.054,178.816,309.036,334.367,283.786,22.652,0.033
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2003.0,704964.149,713914.588,356326.779,357587.81,35.51,99.647,17.246,18941.208,26.51,17900.879,2.508,27.637,26900.409,4802.651,37.649,5.003,2.0,28.909,103.8,7959.201,4188.701,3770.5,11.139,56.715,55.269,58.193,50.943,49.743,52.15,12.792,12.301,13.25,5.664,5.429,5.869,2048.296,76.428,25402.362,3131.51,118.751,243.438,255.168,231.498,404.557,430.807,378.012,187.922,201.831,174.197,303.064,328.596,277.692,-1040.429,-1.456
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2004.0,722865.028,731736.888,365118.394,366618.493,36.396,99.591,17.333,19353.263,26.416,17743.72,2.425,28.583,27294.746,4861.693,37.256,4.934,1.988,28.885,103.8,7941.483,4176.929,3764.554,10.84,57.238,55.795,58.709,51.131,49.933,52.333,12.833,12.34,13.292,5.68,5.439,5.889,2000.592,73.579,25817.489,3046.134,113.769,236.505,248.143,224.667,397.16,423.258,370.848,184.809,198.463,171.343,299.057,324.327,274.019,-1609.557,-2.197
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2005.0,740608.748,749852.832,374030.301,375822.531,37.297,99.523,17.425,19737.351,26.297,18488.168,2.466,28.108,27634.191,4838.124,36.818,4.864,1.977,28.894,103.8,7896.84,4167.503,3729.337,10.521,57.814,56.289,59.373,51.364,50.087,52.649,12.862,12.323,13.365,5.679,5.406,5.915,1948.1,70.752,26181.88,2950.194,108.724,228.684,240.899,216.255,388.452,415.921,360.766,180.59,194.952,166.415,293.754,320.31,267.46,-1249.139,-1.664
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2006.0,759096.916,768211.301,383008.861,385202.441,38.21,99.431,17.512,20223.33,26.287,18228.771,2.373,29.21,28057.845,4878.803,36.471,4.801,1.969,28.872,103.8,7834.515,4134.297,3700.218,10.184,58.452,56.918,60.017,51.655,50.37,52.946,12.889,12.333,13.409,5.673,5.385,5.921,1900.498,68.006,26627.56,2858.257,103.783,219.927,231.849,207.801,378.362,405.919,350.672,175.238,189.338,161.339,287.062,313.587,260.89,-1994.618,-2.593
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2007.0,777325.687,786317.081,391845.243,394471.837,39.111,99.334,17.585,20628.935,26.187,17982.787,2.287,30.308,28452.089,4954.601,36.118,4.738,1.958,28.843,103.8,7823.154,4136.482,3686.672,9.931,58.929,57.337,60.555,51.804,50.459,53.155,12.859,12.279,13.403,5.631,5.324,5.893,1853.869,65.399,27045.398,2772.509,99.243,212.908,225.323,200.285,370.92,399.627,342.103,171.858,186.697,157.223,282.969,310.619,255.72,-2646.325,-3.359
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2008.0,795308.474,804637.336,400766.197,403871.139,40.022,99.231,17.661,20817.628,25.835,18657.725,2.319,29.89,28724.047,4936.524,35.647,4.667,1.936,28.83,103.8,7906.419,4168.031,3738.388,9.812,59.114,57.571,60.684,51.802,50.516,53.088,12.844,12.267,13.382,5.625,5.312,5.89,1813.716,63.313,27339.98,2717.158,96.12,209.97,221.885,197.856,368.973,396.265,341.677,171.735,185.348,158.326,283.031,308.989,257.571,-2159.901,-2.68
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2009.0,813966.199,823699.831,410049.205,413650.626,40.97,99.129,17.751,21402.674,25.95,19467.264,2.364,29.321,29090.438,4937.964,35.271,4.604,1.934,28.813,103.7,7687.764,4077.091,3610.673,9.321,60.1,58.414,61.82,52.38,50.948,53.816,12.986,12.379,13.551,5.67,5.354,5.933,1757.76,60.633,27736.483,2603.851,90.973,198.114,211.356,184.664,352.417,382.703,322.056,162.833,178.69,147.179,270.449,299.455,241.913,-1935.42,-2.347
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2010.0,833433.463,843512.716,419774.121,423738.596,41.956,99.064,17.849,21748.412,25.756,20158.507,2.39,29.002,29438.547,5013.668,34.863,4.532,1.911,28.766,103.7,7690.135,4081.623,3608.512,9.107,60.523,58.804,62.274,52.641,51.163,54.122,13.123,12.502,13.698,5.761,5.438,6.027,1726.25,58.816,28101.255,2553.91,88.104,194.053,207.474,180.439,346.353,377.269,315.377,160.069,176.53,143.803,265.985,295.756,236.693,-1589.898,-1.883
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2011.0,853591.97,864134.637,429944.736,434189.901,42.981,99.022,17.958,22217.572,25.691,21085.334,2.44,28.408,29772.479,5013.204,34.427,4.464,1.9,28.751,103.7,7554.907,4027.46,3527.447,8.736,61.311,59.499,63.16,53.128,51.559,54.703,13.22,12.571,13.823,5.781,5.449,6.053,1682.014,56.652,28458.887,2469.908,84.183,184.282,198.514,169.845,333.117,365.637,300.508,152.274,169.822,134.9,255.722,287.003,224.912,-1132.357,-1.309
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2012.0,874677.304,885375.142,440430.562,444944.58,44.038,98.985,18.073,22647.258,25.558,21395.676,2.417,28.678,30141.114,5061.093,34.015,4.394,1.882,28.725,103.8,7493.856,4020.152,3473.704,8.457,61.912,59.972,63.9,53.488,51.779,55.212,13.338,12.61,14.019,5.841,5.457,6.157,1641.251,54.603,28848.291,2395.875,80.656,177.55,192.51,162.379,323.733,358.179,289.15,147.356,166.178,128.684,248.798,282.095,215.943,-1251.611,-1.412
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2013.0,896072.98,907133.96,451173.399,455960.561,45.12,98.95,18.188,23091.986,25.439,22121.96,2.439,28.419,30578.357,5091.703,33.686,4.34,1.871,28.713,103.8,7486.371,4053.996,3432.375,8.247,62.381,60.254,64.577,53.729,51.826,55.667,13.364,12.529,14.156,5.837,5.386,6.214,1607.541,52.72,29302.88,2336.142,77.561,171.474,187.644,155.061,316.059,353.51,278.345,143.132,163.849,122.531,243.475,279.86,207.455,-970.119,-1.069
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2014.0,918194.94,929398.043,462177.66,467220.383,46.227,98.921,18.307,23541.764,25.311,22406.206,2.411,28.749,31035.26,5081.382,33.368,4.288,1.857,28.706,103.8,7493.496,4046.726,3446.77,8.057,62.814,60.72,64.963,53.971,52.099,55.864,13.431,12.634,14.173,5.863,5.448,6.201,1579.413,51.037,29774.138,2286.221,74.817,166.544,182.593,150.258,309.26,346.283,272.031,139.715,160.282,119.265,238.666,274.578,203.155,-1135.715,-1.221
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2015.0,940601.146,951928.215,473349.466,478578.748,47.348,98.907,18.425,23987.941,25.177,22654.137,2.38,29.124,31500.794,5093.414,33.063,4.241,1.844,28.708,103.8,7512.853,4061.474,3451.379,7.886,63.219,61.093,65.397,54.198,52.293,56.122,13.513,12.719,14.247,5.897,5.492,6.222,1554.28,49.481,30252.47,2240.725,72.262,162.21,178.702,145.467,303.063,340.612,265.28,136.781,157.9,115.768,234.338,270.745,198.306,-1333.828,-1.4
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2016.0,963255.283,975265.946,484975.073,490290.874,48.509,98.916,18.545,24497.239,25.108,24021.327,2.463,28.142,31969.587,5133.61,32.767,4.195,1.834,28.695,103.8,7472.348,4048.231,3424.117,7.659,63.76,61.588,65.983,54.542,52.589,56.511,13.636,12.824,14.383,5.952,5.541,6.278,1526.593,47.885,30736.406,2189.28,69.567,156.349,173.047,139.391,294.674,332.812,256.296,132.268,153.753,110.891,228.028,264.967,191.461,-476.045,-0.488
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2017.0,987276.61,999288.86,496960.925,502327.935,49.704,98.932,18.672,24915.886,24.919,24024.5,2.404,28.833,32404.698,5143.242,32.409,4.142,1.817,28.695,103.8,7488.812,4055.023,3433.789,7.49,64.171,62.002,66.384,54.774,52.814,56.745,13.748,12.941,14.484,6.008,5.603,6.325,1500.281,46.412,31186.752,2140.707,67.054,152.336,169.057,135.348,288.801,326.695,250.673,129.826,151.408,108.344,224.111,260.863,187.708,-891.463,-0.892
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2018.0,1011301.11,1023493.79,508999.564,514494.226,50.908,98.932,18.801,25432.863,24.832,24385.36,2.383,29.087,32931.94,5211.522,32.154,4.101,1.807,28.677,103.8,7499.077,4066.945,3432.132,7.322,64.609,62.404,66.855,55.052,53.058,57.054,13.884,13.098,14.593,6.075,5.698,6.367,1479.245,45.044,31724.699,2101.357,64.799,148.341,165.815,130.568,282.448,321.105,243.479,126.958,149.405,104.585,219.485,256.942,182.3,-1047.509,-1.023
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2019.0,1035686.47,1048193.551,521249.818,526943.733,52.136,98.919,18.934,25940.481,24.733,25014.161,2.387,29.038,33489.48,5295.518,31.93,4.064,1.797,28.656,103.8,7548.999,4112.571,3436.428,7.197,64.965,62.678,67.301,55.264,53.187,57.356,13.952,13.091,14.736,6.1,5.671,6.436,1461.969,43.78,32290.563,2070.012,62.804,144.257,161.669,126.541,277.088,316.573,237.253,124.04,146.618,101.549,215.68,253.921,177.684,-926.235,-0.883
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2020.0,1060700.631,1073743.45,533972.25,539771.201,53.407,98.926,19.074,25988.89,24.202,26085.638,2.43,28.525,33955.125,5350.718,31.62,4.016,1.783,28.639,103.8,7966.235,4334.206,3632.029,7.418,64.495,62.251,66.806,54.584,52.545,56.657,13.283,12.329,14.177,5.791,5.212,6.277,1441.351,42.55,32768.057,2031.878,60.749,138.771,155.234,122.028,282.477,321.048,243.635,121.726,143.6,99.983,223.494,260.788,186.505,96.67,0.09
Estimates,Least developed countries,f,941,,,199.0,Development Group,902,2021.0,1086786.269,1099568.569,546868.618,552699.951,54.692,98.945,19.213,26086.385,23.715,25564.601,2.325,29.813,34448.62,5412.609,31.317,3.967,1.764,28.62,103.8,8362.235,4555.902,3806.333,7.602,64.072,61.745,66.469,53.979,51.859,56.134,13.057,12.133,13.905,5.734,5.251,6.116,1424.127,41.439,33270.799,2002.358,58.977,139.297,157.288,120.95,291.706,333.318,249.548,127.653,150.856,104.498,235.155,275.624,194.752,-521.776,-0.474
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1950.0,1480889.951,1495969.126,763483.769,732485.357,24.428,104.232,20.23,29774.638,19.898,30158.35,2.016,34.382,64101.413,7965.838,42.837,5.871,1.842,29.249,105.5,34326.775,18260.417,16066.358,22.939,41.965,40.496,43.617,43.576,41.688,45.721,10.033,9.391,10.641,4.544,4.35,4.683,10091.858,160.06,56942.454,15262.343,252.091,427.779,443.318,411.163,615.193,649.448,576.253,297.247,328.206,263.072,454.227,501.173,400.794,383.636,0.256
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1951.0,1511048.301,1526646.352,778686.352,747960.0,24.929,104.108,20.111,30835.739,20.199,31196.101,2.044,33.911,64745.43,8085.922,42.412,5.816,1.849,29.224,105.5,33909.691,17914.659,15995.032,22.213,42.873,41.574,44.309,44.239,42.602,46.071,10.156,9.53,10.744,4.59,4.408,4.72,10120.292,156.657,57667.15,15341.383,245.419,414.067,425.602,401.919,600.375,630.985,566.224,284.185,308.85,257.315,439.36,480.746,393.089,360.913,0.236
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1952.0,1542244.402,1560329.822,795549.472,764780.35,25.479,104.023,19.972,35899.709,22.998,36170.84,2.318,29.903,69336.487,8581.086,44.418,6.128,1.983,29.336,105.5,33436.778,17544.095,15892.683,21.42,44.084,42.976,45.287,45.056,43.704,46.543,10.292,9.664,10.882,4.63,4.447,4.763,10323.699,151.879,61984.796,15507.68,236.622,395.737,402.496,388.798,581.003,607.411,552.151,267.966,285.093,249.588,421.08,456.028,382.791,271.629,0.174
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1953.0,1578415.242,1596331.927,813747.032,782584.895,26.067,103.982,19.821,35886.968,22.48,35833.37,2.245,30.875,69160.779,8505.549,43.324,5.991,1.958,29.281,105.5,33273.811,17406.743,15867.068,20.844,44.739,43.706,45.851,45.477,44.207,46.863,10.415,9.793,10.996,4.669,4.493,4.798,10280.517,148.512,61987.795,15488.203,230.13,387.037,392.281,381.727,570.596,595.286,543.888,260.772,275.674,244.877,411.521,444.141,376.094,-53.246,-0.033
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1954.0,1614248.612,1633577.335,832651.431,800925.904,26.675,103.961,19.688,38671.105,23.667,38657.446,2.367,29.284,71681.307,8696.53,43.869,6.103,2.024,29.318,105.5,33010.202,17259.525,15750.677,20.202,45.591,44.571,46.683,45.963,44.75,47.279,10.528,9.9,11.114,4.703,4.524,4.835,10325.728,145.349,64403.039,15556.089,224.17,374.991,379.595,370.361,557.373,581.202,531.748,251.882,264.96,237.996,400.497,431.287,367.279,-13.22,-0.008
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1955.0,1652906.058,1672845.103,852541.729,820303.374,27.316,103.93,19.55,39912.569,23.855,39878.09,2.384,29.075,72928.529,8716.731,43.589,6.096,2.046,29.312,105.5,33015.96,17305.51,15710.45,19.734,46.158,45.082,47.316,46.17,44.904,47.548,10.549,9.88,11.177,4.698,4.502,4.845,10295.456,141.81,65700.696,15493.82,218.042,366.607,371.556,361.598,549.549,574.302,522.912,247.607,261.024,233.353,395.648,427.255,361.556,-34.273,-0.02
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1956.0,1692784.148,1712770.777,872732.91,840037.867,27.968,103.892,19.415,39851.287,23.268,39973.258,2.334,29.698,72680.789,8561.562,42.437,5.961,2.022,29.26,105.5,32829.502,17214.393,15615.109,19.169,46.71,45.616,47.886,46.424,45.142,47.817,10.607,9.932,11.24,4.716,4.522,4.862,10121.656,139.029,65616.862,15284.219,212.746,358.872,363.997,353.665,541.565,566.502,514.772,242.92,256.415,228.575,389.947,421.542,355.93,122.34,0.071
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1957.0,1732757.406,1754560.863,893869.193,860691.67,28.651,103.855,19.265,43554.384,24.815,43606.913,2.485,27.893,76523.163,8787.525,43.598,6.179,2.116,29.341,105.5,32968.779,17294.709,15674.07,18.783,47.236,46.13,48.425,46.639,45.353,48.034,10.639,9.956,11.281,4.725,4.53,4.871,10224.908,135.555,69269.013,15325.18,207.181,351.266,356.375,346.064,534.218,559.277,507.346,238.66,251.974,224.509,385.162,416.629,351.363,52.826,0.03
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1958.0,1776364.319,1797169.809,915415.386,881754.422,29.346,103.817,19.108,42035.665,23.391,41610.979,2.315,29.942,74841.2,8533.455,41.646,5.928,2.051,29.249,105.5,32805.535,17232.925,15572.61,18.255,47.73,46.58,48.967,46.864,45.539,48.303,10.684,9.984,11.344,4.745,4.545,4.896,10026.572,132.923,67882.558,15061.089,202.209,344.343,349.968,338.58,527.158,552.922,499.527,234.461,248.318,219.712,380.259,412.309,345.85,-424.329,-0.236
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1959.0,1817975.298,1835371.249,934665.845,900705.404,29.97,103.77,18.996,34663.742,18.894,34791.903,1.896,36.558,71914.832,8273.583,39.198,5.586,1.831,29.095,105.4,37251.09,19548.461,17702.629,20.304,44.617,43.502,45.826,45.521,44.129,47.047,10.178,9.518,10.801,4.602,4.416,4.742,10702.378,146.273,64553.314,17130.398,230.893,384.789,391.742,377.625,572.124,598.847,543.214,255.319,273.147,236.198,411.206,446.66,372.754,128.451,0.07
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1960.0,1852767.201,1868324.992,951169.153,917155.84,30.508,103.709,18.93,31269.993,16.737,31115.583,1.665,41.63,72066.831,8286.049,38.573,5.504,1.726,29.052,105.4,40796.838,21391.867,19404.971,21.836,42.316,41.243,43.484,44.46,43.029,46.038,9.817,9.189,10.408,4.502,4.326,4.635,11209.883,155.047,64244.542,18520.206,250.953,415.679,423.36,407.743,606.041,633.017,576.691,273.075,293.786,250.755,436.703,474.332,395.609,-154.073,-0.082
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1961.0,1883882.784,1901028.285,967528.885,933499.401,31.042,103.645,18.886,34767.055,18.288,34291.003,1.804,38.423,70594.341,8283.644,37.133,5.292,1.77,28.925,105.4,35827.286,18816.638,17010.648,18.845,45.675,44.532,46.909,46.004,44.599,47.536,10.376,9.699,11.012,4.676,4.475,4.827,9963.094,140.568,63646.93,15727.367,219.889,370.999,378.085,363.684,557.703,584.517,528.842,247.773,265.351,228.952,401.192,436.139,363.499,-475.577,-0.25
Estimates,"Less developed regions, excluding least developed countries",g,934,,,,Development Group,902,1962.0,1918173.787,1942838.948,988594.184,954244.764,31.725,103.6,18.754,49797.301,25.6,49330.321,2.539,27.3,81634.549,9074.165,41.967,6.061,2.161,29.214,105.5,31837.248,16762.082,15075.166,16.367,49.575,48.356,50.877,47.794,46.426,49.267,10.995,10.239,11.705,4.857,4.612,5.039,9645.783,123.463,74575.69,14066.013,186.688,320.281,326.211,314.171,500.337,526.305,472.717,219.443,232.915,205.13,360.873,392.201,327.563,-466.581,-0.24
